date,respondent,respondent_name,type,type_name,value,unit
2021-10-18,CAL,California,D,Demand,686562,megawatthours
2021-10-18,CAL,California,D,Demand,687569,megawatthours
2021-10-18,CAL,California,DF,Day-ahead demand forecast,670997,megawatthours
2021-10-18,CAL,California,DF,Day-ahead demand forecast,668689,megawatthours
2021-10-18,CAL,California,DF,Day-ahead demand forecast,667312,megawatthours
2021-10-18,CAL,California,DF,Day-ahead demand forecast,669876,megawatthours
2021-10-18,CAL,California,DF,Day-ahead demand forecast,670997,megawatthours
2021-10-18,CAL,California,NG,Net generation,539136,megawatthours
2021-10-18,CAL,California,NG,Net generation,536883,megawatthours
2021-10-18,CAL,California,NG,Net generation,535774,megawatthours
2021-10-18,CAL,California,NG,Net generation,537854,megawatthours
2021-10-18,CAL,California,NG,Net generation,539136,megawatthours
2021-10-18,CAL,California,TI,Total interchange,-143474,megawatthours
2021-10-18,CAL,California,TI,Total interchange,-142982,megawatthours
2021-10-18,CAL,California,TI,Total interchange,-142915,megawatthours
2021-10-18,CAL,California,TI,Total interchange,-143252,megawatthours
2021-10-18,CAL,California,TI,Total interchange,-143474,megawatthours
2021-10-19,CAL,California,D,Demand,683341,megawatthours
2021-10-19,CAL,California,D,Demand,683068,megawatthours
2021-10-19,CAL,California,D,Demand,682742,megawatthours
2021-10-19,CAL,California,D,Demand,683281,megawatthours
2021-10-19,CAL,California,D,Demand,683341,megawatthours
2021-10-19,CAL,California,DF,Day-ahead demand forecast,670270,megawatthours
2021-10-19,CAL,California,DF,Day-ahead demand forecast,670122,megawatthours
2021-10-19,CAL,California,DF,Day-ahead demand forecast,670046,megawatthours
2021-10-19,CAL,California,DF,Day-ahead demand forecast,670191,megawatthours
2021-10-19,CAL,California,DF,Day-ahead demand forecast,670270,megawatthours
2021-10-19,CAL,California,NG,Net generation,532914,megawatthours
2021-10-19,CAL,California,NG,Net generation,531628,megawatthours
2021-10-19,CAL,California,NG,Net generation,531444,megawatthours
2021-10-19,CAL,California,NG,Net generation,532213,megawatthours
2021-10-19,CAL,California,NG,Net generation,532914,megawatthours
2021-10-19,CAL,California,TI,Total interchange,-144730,megawatthours
2021-10-19,CAL,California,TI,Total interchange,-145520,megawatthours
2021-10-19,CAL,California,TI,Total interchange,-145373,megawatthours
2021-10-19,CAL,California,TI,Total interchange,-145302,megawatthours
2021-10-19,CAL,California,TI,Total interchange,-144730,megawatthours
2021-10-20,CAL,California,D,Demand,700558,megawatthours
2021-10-20,CAL,California,D,Demand,699568,megawatthours
2021-10-20,CAL,California,D,Demand,699145,megawatthours
2021-10-20,CAL,California,D,Demand,700023,megawatthours
2021-10-20,CAL,California,D,Demand,700558,megawatthours
2021-10-20,CAL,California,DF,Day-ahead demand forecast,685429,megawatthours
2021-10-20,CAL,California,DF,Day-ahead demand forecast,684902,megawatthours
2021-10-20,CAL,California,DF,Day-ahead demand forecast,684741,megawatthours
2021-10-20,CAL,California,DF,Day-ahead demand forecast,685211,megawatthours
2021-10-20,CAL,California,DF,Day-ahead demand forecast,685429,megawatthours
2021-10-20,CAL,California,NG,Net generation,545464,megawatthours
2021-10-20,CAL,California,NG,Net generation,543717,megawatthours
2021-10-20,CAL,California,NG,Net generation,542293,megawatthours
2021-10-20,CAL,California,NG,Net generation,544881,megawatthours
2021-10-20,CAL,California,NG,Net generation,545464,megawatthours
2021-10-20,CAL,California,TI,Total interchange,-145103,megawatthours
2021-10-20,CAL,California,TI,Total interchange,-146836,megawatthours
2021-10-20,CAL,California,TI,Total interchange,-147647,megawatthours
2021-10-20,CAL,California,TI,Total interchange,-145922,megawatthours
2021-10-20,CAL,California,TI,Total interchange,-145103,megawatthours
2021-10-21,CAL,California,D,Demand,708200,megawatthours
2021-10-21,CAL,California,D,Demand,708289,megawatthours
2021-10-21,CAL,California,D,Demand,708235,megawatthours
2021-10-21,CAL,California,D,Demand,708291,megawatthours
2021-10-21,CAL,California,D,Demand,708200,megawatthours
2021-10-21,CAL,California,DF,Day-ahead demand forecast,706503,megawatthours
2021-10-21,CAL,California,DF,Day-ahead demand forecast,704548,megawatthours
2021-10-21,CAL,California,DF,Day-ahead demand forecast,703169,megawatthours
2021-10-21,CAL,California,DF,Day-ahead demand forecast,705641,megawatthours
2021-10-21,CAL,California,DF,Day-ahead demand forecast,706503,megawatthours
2021-10-21,CAL,California,NG,Net generation,556849,megawatthours
2021-10-21,CAL,California,NG,Net generation,559086,megawatthours
2021-10-21,CAL,California,NG,Net generation,560026,megawatthours
2021-10-21,CAL,California,NG,Net generation,558017,megawatthours
2021-10-21,CAL,California,NG,Net generation,556849,megawatthours
2021-10-21,CAL,California,TI,Total interchange,-141141,megawatthours
2021-10-21,CAL,California,TI,Total interchange,-139513,megawatthours
2021-10-21,CAL,California,TI,Total interchange,-138743,megawatthours
2021-10-21,CAL,California,TI,Total interchange,-140181,megawatthours
2021-10-21,CAL,California,TI,Total interchange,-141141,megawatthours
2021-10-22,CAL,California,D,Demand,693206,megawatthours
2021-10-22,CAL,California,D,Demand,693900,megawatthours
2021-10-22,CAL,California,D,Demand,694941,megawatthours
2021-10-22,CAL,California,D,Demand,693387,megawatthours
2021-10-22,CAL,California,D,Demand,693206,megawatthours
2021-10-22,CAL,California,DF,Day-ahead demand forecast,689749,megawatthours
2021-10-22,CAL,California,DF,Day-ahead demand forecast,691020,megawatthours
2021-10-22,CAL,California,DF,Day-ahead demand forecast,692521,megawatthours
2021-10-22,CAL,California,DF,Day-ahead demand forecast,690201,megawatthours
2021-10-22,CAL,California,DF,Day-ahead demand forecast,689749,megawatthours
2021-10-22,CAL,California,NG,Net generation,545474,megawatthours
2021-10-22,CAL,California,NG,Net generation,545506,megawatthours
2021-10-22,CAL,California,NG,Net generation,545750,megawatthours
2021-10-22,CAL,California,NG,Net generation,545344,megawatthours
2021-10-22,CAL,California,NG,Net generation,545474,megawatthours
2021-10-22,CAL,California,TI,Total interchange,-139647,megawatthours
2021-10-22,CAL,California,TI,Total interchange,-139200,megawatthours
2021-10-22,CAL,California,TI,Total interchange,-139612,megawatthours
2021-10-22,CAL,California,TI,Total interchange,-139500,megawatthours
2021-10-22,CAL,California,TI,Total interchange,-139647,megawatthours
2021-10-23,CAL,California,D,Demand,644391,megawatthours
2021-10-23,CAL,California,D,Demand,646768,megawatthours
2021-10-23,CAL,California,D,Demand,648086,megawatthours
2021-10-23,CAL,California,D,Demand,645502,megawatthours
2021-10-23,CAL,California,D,Demand,644391,megawatthours
2021-10-23,CAL,California,DF,Day-ahead demand forecast,625583,megawatthours
2021-10-23,CAL,California,DF,Day-ahead demand forecast,628969,megawatthours
2021-10-23,CAL,California,DF,Day-ahead demand forecast,631025,megawatthours
2021-10-23,CAL,California,DF,Day-ahead demand forecast,627113,megawatthours
